('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	na	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	mia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'long', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	tia	2
('low', 'back', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'long', 'high', 'front', 'unround', 'short', 'mid', 'back', 'round', 'short')	tia	2
('mid', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short')	ina	2
('low', 'back', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	tia	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	a	2
('low', 'back', 'unround', 'long', 'mid', 'front', 'unround', 'short')	tia	2
('mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	2
('high', 'front', 'unround', 'long')	a	2
('high', 'front', 'unround', 'long', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	2
('high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	2
('high', 'front', 'unround', 'long', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	tia	2
('high', 'front', 'unround', 'long', 'high', 'front', 'unround', 'short')	tia	2
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short', 'high', 'central', 'round', 'short')	tia	2
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short')	na	2
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short')	na	2
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short')	a	2
('mid', 'back', 'round', 'short', 'high', 'central', 'round', 'short')	hia	2
('mid', 'back', 'round', 'short', 'high', 'central', 'round', 'short', 'mid', 'back', 'round', 'short', 'high', 'central', 'round', 'short')	a	2
('high', 'central', 'round', 'long', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	hia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	ria	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'high', 'central', 'round', 'short')	a	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	ina	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'mid', 'back', 'round', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'high', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'low', 'back', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	2
('mid', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	a	2
('high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	hia	2
('high', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	2
('mid', 'back', 'round', 'long', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	tia	2
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	a	2
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short')	tia	2
('mid', 'back', 'round', 'short', 'high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	a	2
('mid', 'back', 'round', 'long', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	a	2
('mid', 'back', 'round', 'long', 'low', 'back', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	2
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short')	a	2
('mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	hia	2
('high', 'front', 'unround', 'long', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	tia	2
('high', 'central', 'round', 'short', 'high', 'central', 'round', 'short')	hia	2
('mid', 'back', 'round', 'short', 'mid', 'back', 'round', 'short')	hia	2
('low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	2
('mid', 'front', 'unround', 'long', 'low', 'back', 'unround', 'long')	tia	2
('high', 'front', 'unround', 'long', 'mid', 'back', 'round', 'short', 'high', 'front', 'unround', 'short')	tia	2
('mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short')	ia	2
('mid', 'back', 'round', 'long', 'high', 'front', 'unround', 'short')	tia	2
('high', 'central', 'round', 'short', 'high', 'central', 'round', 'short', 'low', 'back', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short', 'low', 'back', 'unround', 'short', 'mid', 'back', 'round', 'short')	a	2
('low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	hia	2
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	2
('high', 'central', 'round', 'short', 'mid', 'front', 'unround', 'short', 'high', 'central', 'round', 'short', 'mid', 'front', 'unround', 'short')	a	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short')	tia	2
('low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short', 'high', 'front', 'unround', 'short')	a	2
('low', 'back', 'unround', 'long', 'low', 'back', 'unround', 'long', 'high', 'front', 'unround', 'short')	a	2
('low', 'back', 'unround', 'short', 'high', 'central', 'round', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	a	2
('high', 'front', 'unround', 'long', 'mid', 'back', 'round', 'short', 'mid', 'front', 'unround', 'short')	a	2
('high', 'front', 'unround', 'short', 'high', 'front', 'unround', 'short', 'low', 'back', 'unround', 'short', 'low', 'back', 'unround', 'short')	tia	2
('high', 'central', 'round', 'short', 'mid', 'front', 'unround', 'short', 'mid', 'front', 'unround', 'short')	tia	2
('high', 'central', 'round', 'short', 'high', 'central', 'round', 'short', 'high', 'front', 'unround', 'short')	tia	2
