āoa	tia	1	1.0
aaa	ngia	6	0.16666666666666666
āāi	a	3	0.6666666666666666
auaaai	tia	1	1.0
auao	hia	2	0.5
auee	a	2	1.0
auoi	na	1	1.0
auoeoe	tia	1	1.0
auoo	na	1	1.0
āaau	tia	1	1.0
āiu	a	1	1.0
ia	ina	3	0.3333333333333333
iai	na	2	0.5
īae	a	1	1.0
īoe	a	2	1.0
ii	na	19	0.05263157894736842
īoo	a	1	1.0
īaa	ria	4	0.25
iee	a	1	1.0
iei	a	1	1.0
iiaa	tia	2	1.0
io	hia	6	0.16666666666666666
īai	a	2	0.5
ioo	na	1	1.0
īoooo	na	1	1.0
īaa	hia	4	0.25
ō	kia	3	0.3333333333333333
oaoa	ina	1	1.0
ou	ngia	8	0.125
ū	ria	2	0.5
ūā	ina	1	1.0
ūau	tia	1	1.0
ūoo	a	1	1.0
ūio	tia	1	1.0
ūaao	hia	1	1.0
ueau	kia	1	1.0
uee	tia	2	1.0
uoi	na	1	1.0
uu	ria	22	0.045454545454545456
uui	tia	3	0.6666666666666666
ūai	na	2	0.5
ūui	a	1	1.0
uea	tia	1	1.0
ūii	tia	1	1.0
uaa	tia	1	1.0
uu	ia	22	0.045454545454545456
uui	a	3	0.3333333333333333
uu	mia	22	0.045454545454545456
uuuu	tia	8	0.125
uuoa	tia	1	1.0
aea	tia	1	1.0
aiaa	tia	1	1.0
aio	tia	1	1.0
aiei	ngia	1	1.0
aiea	tia	1	1.0
aiue	tia	1	1.0
aeae	tia	2	0.5
au	hia	21	0.047619047619047616
aae	a	1	1.0
eo	hia	2	0.5
ee	kia	12	0.08333333333333333
ee	kina	12	0.08333333333333333
eeee	kia	5	0.2
aaao	tia	6	0.5
aaai	a	12	0.5833333333333334
aaaa	ria	12	0.08333333333333333
aiōeo	tia	1	1.0
aaae	tia	8	0.25
aaau	tia	14	0.07142857142857142
aaaua	tia	1	1.0
aaauu	tia	2	1.0
aaaaau	ria	1	1.0
aaao	na	6	0.16666666666666666
aaaa	hia	12	0.08333333333333333
aaaaia	tia	2	1.0
aaea	tia	3	0.3333333333333333
aaeaea	tia	1	1.0
aaee	a	6	0.6666666666666666
aaei	a	3	1.0
aaee	tia	6	0.16666666666666666
aaeo	tia	2	0.5
aaaae	a	2	0.5
aaaaea	tia	1	1.0
aaaee	a	3	0.6666666666666666
aaaui	tia	2	0.5
aaee	ngia	6	0.16666666666666666
aaeo	a	2	0.5
aaia	ia	5	0.6
aaoa	tia	4	0.75
aaooi	tia	1	1.0
aaooo	tia	1	1.0
aaōoe	tia	1	1.0
aaoo	a	6	0.16666666666666666
aaoooo	tia	2	1.0
aaua	tia	3	0.6666666666666666
aaii	a	10	0.8
